source_dataset,source_term,mapped_rule_id,mapping_confidence,notes
severe_injury_reports_jboysen,"Striking and nailing handtools-powered, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Striking and nailing handtools-powered, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Structural elements, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Structural elements, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Structural hardware, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Structural hardware, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Structural metal materials, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Structural metal materials, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Structural metal materials, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Structural metal materials, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Structural stones or slabs, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Structural stones or slabs, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Structures and surfaces, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Structures and surfaces, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Structures and surfaces, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Structures and surfaces, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Structures other than buildings, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Structures other than buildings, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Structures, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Structures, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,Styrene,Unmapped,n/a,No confident IOGP rule match for 'Styrene' in SourceTitle
severe_injury_reports_jboysen,"Subway, elevated train",Unmapped,n/a,"No confident IOGP rule match for 'Subway, elevated train' in SourceTitle"
severe_injury_reports_jboysen,"Suitcases, baggage, luggage",Unmapped,n/a,"No confident IOGP rule match for 'Suitcases, baggage, luggage' in SourceTitle"
severe_injury_reports_jboysen,"Suits, coats, jackets",Unmapped,n/a,"No confident IOGP rule match for 'Suits, coats, jackets' in SourceTitle"
severe_injury_reports_jboysen,"Sulfur and sulfur compounds, n.e.c",Unmapped,n/a,"No confident IOGP rule match for 'Sulfur and sulfur compounds, n.e.c' in SourceTitle"
severe_injury_reports_jboysen,"Sulfur and sulfur compounds, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Sulfur and sulfur compounds, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Sulfur dioxide,Unmapped,n/a,No confident IOGP rule match for 'Sulfur dioxide' in SourceTitle
severe_injury_reports_jboysen,Sulfuric acid,Unmapped,n/a,No confident IOGP rule match for 'Sulfuric acid' in SourceTitle
severe_injury_reports_jboysen,Sun,Unmapped,n/a,No confident IOGP rule match for 'Sun' in SourceTitle
severe_injury_reports_jboysen,"Surfacing handtools-nonpowered, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Surfacing handtools-nonpowered, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,Suspect not yet apprehended,Unmapped,n/a,No confident IOGP rule match for 'Suspect not yet apprehended' in SourceTitle
severe_injury_reports_jboysen,"SUV, sports utility vehicle",Unmapped,n/a,"No confident IOGP rule match for 'SUV, sports utility vehicle' in SourceTitle"
severe_injury_reports_jboysen,Swine and other porcines,Unmapped,n/a,No confident IOGP rule match for 'Swine and other porcines' in SourceTitle
severe_injury_reports_jboysen,"Switchboards, switches, fuses",Unmapped,n/a,"No confident IOGP rule match for 'Switchboards, switches, fuses' in SourceTitle"
severe_injury_reports_jboysen,Table saws,Unmapped,n/a,No confident IOGP rule match for 'Table saws' in SourceTitle
severe_injury_reports_jboysen,"Tables, worktables",Unmapped,n/a,"No confident IOGP rule match for 'Tables, worktables' in SourceTitle"
severe_injury_reports_jboysen,Tailgates,Unmapped,n/a,No confident IOGP rule match for 'Tailgates' in SourceTitle
severe_injury_reports_jboysen,Tank,Unmapped,n/a,No confident IOGP rule match for 'Tank' in SourceTitle
severe_injury_reports_jboysen,"Tank, bin, vat interiors, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Tank, bin, vat interiors, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Tanks, bins, vats-nonconfined space",Unmapped,n/a,"No confident IOGP rule match for 'Tanks, bins, vats-nonconfined space' in SourceTitle"
severe_injury_reports_jboysen,"Tarps, plastic or fabric sheeting",Unmapped,n/a,"No confident IOGP rule match for 'Tarps, plastic or fabric sheeting' in SourceTitle"
severe_injury_reports_jboysen,"Tars, sealants, caulking, insulation, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Tars, sealants, caulking, insulation, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,Taxi,Unmapped,n/a,No confident IOGP rule match for 'Taxi' in SourceTitle
severe_injury_reports_jboysen,Telecommunications and cell phone towers,Unmapped,n/a,No confident IOGP rule match for 'Telecommunications and cell phone towers' in SourceTitle
severe_injury_reports_jboysen,Televisions,Unmapped,n/a,No confident IOGP rule match for 'Televisions' in SourceTitle
severe_injury_reports_jboysen,"Textile, apparel, leather production machinery, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Textile, apparel, leather production machinery, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Textile, apparel, leather production machinery, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Textile, apparel, leather production machinery, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Threading and tapping machines,Unmapped,n/a,No confident IOGP rule match for 'Threading and tapping machines' in SourceTitle
severe_injury_reports_jboysen,Ticks and mites,Unmapped,n/a,No confident IOGP rule match for 'Ticks and mites' in SourceTitle
severe_injury_reports_jboysen,Tire inner tubes,Unmapped,n/a,No confident IOGP rule match for 'Tire inner tubes' in SourceTitle
severe_injury_reports_jboysen,"Tires, except bike",Unmapped,n/a,"No confident IOGP rule match for 'Tires, except bike' in SourceTitle"
severe_injury_reports_jboysen,"Tires, inner tubes, wheels, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Tires, inner tubes, wheels, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Tires, inner tubes, wheels, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Tires, inner tubes, wheels, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Toilets, urinals",Unmapped,n/a,"No confident IOGP rule match for 'Toilets, urinals' in SourceTitle"
severe_injury_reports_jboysen,Tongs-powered,Unmapped,n/a,No confident IOGP rule match for 'Tongs-powered' in SourceTitle
severe_injury_reports_jboysen,"Tool parts, accessories, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Tool parts, accessories, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Tools, instruments, and equipment, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Tools, instruments, and equipment, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Tools, instruments, and equipment, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Tools, instruments, and equipment, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Tow truck,Unmapped,n/a,No confident IOGP rule match for 'Tow truck' in SourceTitle
severe_injury_reports_jboysen,"Towers, poles, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Towers, poles, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Towers, poles, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Towers, poles, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Tractor, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Tractor, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Tractor, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Tractor, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Trailers,Unmapped,n/a,No confident IOGP rule match for 'Trailers' in SourceTitle
severe_injury_reports_jboysen,"Train, locomotive, rail car, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Train, locomotive, rail car, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Train, locomotive, rail car, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Train, locomotive, rail car, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Transmission-vehicle,Unmapped,n/a,No confident IOGP rule match for 'Transmission-vehicle' in SourceTitle
severe_injury_reports_jboysen,Trash compactors,Unmapped,n/a,No confident IOGP rule match for 'Trash compactors' in SourceTitle
severe_injury_reports_jboysen,"Trash, garbage",Unmapped,n/a,"No confident IOGP rule match for 'Trash, garbage' in SourceTitle"
severe_injury_reports_jboysen,Trees,Unmapped,n/a,No confident IOGP rule match for 'Trees' in SourceTitle
severe_injury_reports_jboysen,"Trees, logs, limbs, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Trees, logs, limbs, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Trees, logs, limbs, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Trees, logs, limbs, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Trenchers,Unmapped,n/a,No confident IOGP rule match for 'Trenchers' in SourceTitle
severe_injury_reports_jboysen,"Truck mounted ladders, aerial ladder trams",Unmapped,n/a,"No confident IOGP rule match for 'Truck mounted ladders, aerial ladder trams' in SourceTitle"
severe_injury_reports_jboysen,"Truck-motorized freight hauling and utility, n.e.c",Unmapped,n/a,"No confident IOGP rule match for 'Truck-motorized freight hauling and utility, n.e.c' in SourceTitle"
severe_injury_reports_jboysen,"Truck-motorized freight hauling and utility, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Truck-motorized freight hauling and utility, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Trusses, girders, beams-structurally attached, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Trusses, girders, beams-structurally attached, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Tugboat, towboat",Unmapped,n/a,"No confident IOGP rule match for 'Tugboat, towboat' in SourceTitle"
severe_injury_reports_jboysen,"Turning handtools-nonpowered, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Turning handtools-nonpowered, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Turning handtools-power not determined, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Turning handtools-power not determined, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Turning handtools-powered, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Turning handtools-powered, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,Utility and telephone poles,Unmapped,n/a,No confident IOGP rule match for 'Utility and telephone poles' in SourceTitle
severe_injury_reports_jboysen,Vaccines,Unmapped,n/a,No confident IOGP rule match for 'Vaccines' in SourceTitle
severe_injury_reports_jboysen,Vacuum cleaners,Unmapped,n/a,No confident IOGP rule match for 'Vacuum cleaners' in SourceTitle
severe_injury_reports_jboysen,"Valves, nozzles",Unmapped,n/a,"No confident IOGP rule match for 'Valves, nozzles' in SourceTitle"
severe_injury_reports_jboysen,"Vehicle and mobile equipment parts, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Vehicle and mobile equipment parts, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Vehicle and mobile equipment parts, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Vehicle and mobile equipment parts, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Vehicle doors, liftgates, tailgates, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Vehicle doors, liftgates, tailgates, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Vehicle passenger doors,Unmapped,n/a,No confident IOGP rule match for 'Vehicle passenger doors' in SourceTitle
severe_injury_reports_jboysen,"Vehicle, n.e.c",Unmapped,n/a,"No confident IOGP rule match for 'Vehicle, n.e.c' in SourceTitle"
severe_injury_reports_jboysen,"Vehicle, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Vehicle, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Vending machines,Unmapped,n/a,No confident IOGP rule match for 'Vending machines' in SourceTitle
severe_injury_reports_jboysen,Venomous snakes,Unmapped,n/a,No confident IOGP rule match for 'Venomous snakes' in SourceTitle
severe_injury_reports_jboysen,Viruses,Unmapped,n/a,No confident IOGP rule match for 'Viruses' in SourceTitle
severe_injury_reports_jboysen,"Vises, clamps",Unmapped,n/a,"No confident IOGP rule match for 'Vises, clamps' in SourceTitle"
severe_injury_reports_jboysen,Wagon,Unmapped,n/a,No confident IOGP rule match for 'Wagon' in SourceTitle
severe_injury_reports_jboysen,"Wallboard, drywall, sheetrock",Unmapped,n/a,"No confident IOGP rule match for 'Wallboard, drywall, sheetrock' in SourceTitle"
severe_injury_reports_jboysen,Walls,Unmapped,n/a,No confident IOGP rule match for 'Walls' in SourceTitle
severe_injury_reports_jboysen,Warehouse,Unmapped,n/a,No confident IOGP rule match for 'Warehouse' in SourceTitle
severe_injury_reports_jboysen,"Washers, dryers, and cleaning machinery and appliances, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Washers, dryers, and cleaning machinery and appliances, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Washers, dryers, and cleaning machinery and appliances, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Washers, dryers, and cleaning machinery and appliances, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Water,Unmapped,n/a,No confident IOGP rule match for 'Water' in SourceTitle
severe_injury_reports_jboysen,Water pressure-high or low,Unmapped,n/a,No confident IOGP rule match for 'Water pressure-high or low' in SourceTitle
severe_injury_reports_jboysen,"Water vehicle, n.e.c",Unmapped,n/a,"No confident IOGP rule match for 'Water vehicle, n.e.c' in SourceTitle"
severe_injury_reports_jboysen,"Water vehicle, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Water vehicle, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Weaving machinery,Unmapped,n/a,No confident IOGP rule match for 'Weaving machinery' in SourceTitle
severe_injury_reports_jboysen,"Welding and heating handtools-powered, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Welding and heating handtools-powered, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Welding and heating handtools-powered, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Welding and heating handtools-powered, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Welding machinery,Unmapped,n/a,No confident IOGP rule match for 'Welding machinery' in SourceTitle
severe_injury_reports_jboysen,"Welding or soldering fumes, unspecified or n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Welding or soldering fumes, unspecified or n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Welding, cutting, and blow torches",Unmapped,n/a,"No confident IOGP rule match for 'Welding, cutting, and blow torches' in SourceTitle"
severe_injury_reports_jboysen,"Wells, cisterns",Unmapped,n/a,"No confident IOGP rule match for 'Wells, cisterns' in SourceTitle"
severe_injury_reports_jboysen,Wheelbarrow,Unmapped,n/a,No confident IOGP rule match for 'Wheelbarrow' in SourceTitle
severe_injury_reports_jboysen,"Wheelchairs and other mobility devices, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Wheelchairs and other mobility devices, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Wheelchairs and other mobility devices, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Wheelchairs and other mobility devices, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Wheelchairs-nonpowered,Unmapped,n/a,No confident IOGP rule match for 'Wheelchairs-nonpowered' in SourceTitle
severe_injury_reports_jboysen,Wheelchairs-powered,Unmapped,n/a,No confident IOGP rule match for 'Wheelchairs-powered' in SourceTitle
severe_injury_reports_jboysen,"Wheels, tire rims",Unmapped,n/a,"No confident IOGP rule match for 'Wheels, tire rims' in SourceTitle"
severe_injury_reports_jboysen,"Winders, unwinders",Unmapped,n/a,"No confident IOGP rule match for 'Winders, unwinders' in SourceTitle"
severe_injury_reports_jboysen,"Windmills, wind turbines",Unmapped,n/a,"No confident IOGP rule match for 'Windmills, wind turbines' in SourceTitle"
severe_injury_reports_jboysen,"Windows, openings",Unmapped,n/a,"No confident IOGP rule match for 'Windows, openings' in SourceTitle"
severe_injury_reports_jboysen,"Windshields, vehicle windows",Unmapped,n/a,"No confident IOGP rule match for 'Windshields, vehicle windows' in SourceTitle"
severe_injury_reports_jboysen,"Wire, cables-nonelectrical",Unmapped,n/a,"No confident IOGP rule match for 'Wire, cables-nonelectrical' in SourceTitle"
severe_injury_reports_jboysen,"Wood chips, sawdust",Unmapped,n/a,"No confident IOGP rule match for 'Wood chips, sawdust' in SourceTitle"
severe_injury_reports_jboysen,"Wood pieces, trim pieces, wood scraps, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Wood pieces, trim pieces, wood scraps, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,Wood splinters,Unmapped,n/a,No confident IOGP rule match for 'Wood splinters' in SourceTitle
severe_injury_reports_jboysen,"Wood, lumber, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Wood, lumber, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Wood, lumber, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Wood, lumber, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Wooden beams,Unmapped,n/a,No confident IOGP rule match for 'Wooden beams' in SourceTitle
severe_injury_reports_jboysen,"Wooden fences, panels",Unmapped,n/a,"No confident IOGP rule match for 'Wooden fences, panels' in SourceTitle"
severe_injury_reports_jboysen,Wooden stakes,Unmapped,n/a,No confident IOGP rule match for 'Wooden stakes' in SourceTitle
severe_injury_reports_jboysen,Woodworking lathes,Unmapped,n/a,No confident IOGP rule match for 'Woodworking lathes' in SourceTitle
severe_injury_reports_jboysen,Work associate,Unmapped,n/a,No confident IOGP rule match for 'Work associate' in SourceTitle
severe_injury_reports_jboysen,Wrenches-nonpowered,Unmapped,n/a,No confident IOGP rule match for 'Wrenches-nonpowered' in SourceTitle
severe_injury_reports_jboysen,Wrenches-power not determined,Unmapped,n/a,No confident IOGP rule match for 'Wrenches-power not determined' in SourceTitle
severe_injury_reports_jboysen,"X-ray, magnetic resonance imaging (MRI), and fluoroscope machinery and equipment",Unmapped,n/a,"No confident IOGP rule match for 'X-ray, magnetic resonance imaging (MRI), and fluoroscope machinery and equipment' in SourceTitle"
severe_injury_reports_jboysen,Xylene,Unmapped,n/a,No confident IOGP rule match for 'Xylene' in SourceTitle
severe_injury_reports_jboysen,"Yarn, thread",Unmapped,n/a,"No confident IOGP rule match for 'Yarn, thread' in SourceTitle"
hse_abstracts_2015_2017_ruqaiyaship,Absorption,Unmapped,n/a,No confident IOGP rule match for 'Absorption' in Event type
hse_abstracts_2015_2017_ruqaiyaship,Bite/sting/scratch,Unmapped,n/a,No confident IOGP rule match for 'Bite/sting/scratch' in Event type
hse_abstracts_2015_2017_ruqaiyaship,Card-vascular/resp. fail.,Unmapped,n/a,No confident IOGP rule match for 'Card-vascular/resp. fail.' in Event type
hse_abstracts_2015_2017_ruqaiyaship,Caught in or between,energy_isolation,high,
hse_abstracts_2015_2017_ruqaiyaship,Fall (from elevation),working_at_height,high,
hse_abstracts_2015_2017_ruqaiyaship,Fall (same level),Unmapped,n/a,No confident IOGP rule match for 'Fall (same level)' in Event type
hse_abstracts_2015_2017_ruqaiyaship,Ingestion,Unmapped,n/a,No confident IOGP rule match for 'Ingestion' in Event type
hse_abstracts_2015_2017_ruqaiyaship,Inhalation,Unmapped,n/a,No confident IOGP rule match for 'Inhalation' in Event type
hse_abstracts_2015_2017_ruqaiyaship,Other,Unmapped,n/a,No confident IOGP rule match for 'Other' in Event type
hse_abstracts_2015_2017_ruqaiyaship,Rep. Motion/pressure,Unmapped,n/a,No confident IOGP rule match for 'Rep. Motion/pressure' in Event type
hse_abstracts_2015_2017_ruqaiyaship,Rubbed/abraded,Unmapped,n/a,No confident IOGP rule match for 'Rubbed/abraded' in Event type
hse_abstracts_2015_2017_ruqaiyaship,Shock,energy_isolation,high,
hse_abstracts_2015_2017_ruqaiyaship,Struck against,line_of_fire,high,
hse_abstracts_2015_2017_ruqaiyaship,Struck-by,line_of_fire,high,
hse_abstracts_2015_2017_ruqaiyaship,Defective Equipment In Use,Unmapped,n/a,No confident IOGP rule match for 'Defective Equipment In Use' in Human Factor
hse_abstracts_2015_2017_ruqaiyaship,Distracting Actions By Others,Unmapped,n/a,No confident IOGP rule match for 'Distracting Actions By Others' in Human Factor
hse_abstracts_2015_2017_ruqaiyaship,Equipment Inappropriate For Operation,bypassing_safety_controls,high,
hse_abstracts_2015_2017_ruqaiyaship,Insufficient /Lack/Engineering Controls,bypassing_safety_controls,high,
hse_abstracts_2015_2017_ruqaiyaship,Insufficient /Lack/Expose/Biological Monitoring.,Unmapped,n/a,No confident IOGP rule match for 'Insufficient /Lack/Expose/Biological Monitoring.' in Human Factor
hse_abstracts_2015_2017_ruqaiyaship,Insufficient /Lack/Protective Work Clothing/Equipment,bypassing_safety_controls,high,
hse_abstracts_2015_2017_ruqaiyaship,Insufficient /Lack/Respiratory Protection,Unmapped,n/a,No confident IOGP rule match for 'Insufficient /Lack/Respiratory Protection' in Human Factor
hse_abstracts_2015_2017_ruqaiyaship,Insufficient /Lack/Written Work Practice Program,work_authorisation,high,
hse_abstracts_2015_2017_ruqaiyaship,Insufficient/Lack/Housekeeping Program,Unmapped,n/a,No confident IOGP rule match for 'Insufficient/Lack/Housekeeping Program' in Human Factor
hse_abstracts_2015_2017_ruqaiyaship,Lockout/Tagout Procedure Malfunction,energy_isolation,high,
hse_abstracts_2015_2017_ruqaiyaship,Malfunction In Securing/Warning Op,Unmapped,n/a,No confident IOGP rule match for 'Malfunction In Securing/Warning Op' in Human Factor
hse_abstracts_2015_2017_ruqaiyaship,Malfunction Neuromuscular System,Unmapped,n/a,No confident IOGP rule match for 'Malfunction Neuromuscular System' in Human Factor
hse_abstracts_2015_2017_ruqaiyaship,Mater-Handling Procedure Inappropriate,safe_mechanical_lifting,high,
hse_abstracts_2015_2017_ruqaiyaship,"Misjudgment, Hazardous Situation",work_authorisation,high,
hse_abstracts_2015_2017_ruqaiyaship,Other,Unmapped,n/a,No confident IOGP rule match for 'Other' in Human Factor
hse_abstracts_2015_2017_ruqaiyaship,Perception Malfunction Task-Environment,Unmapped,n/a,No confident IOGP rule match for 'Perception Malfunction Task-Environment' in Human Factor
hse_abstracts_2015_2017_ruqaiyaship,Position Inappropriate For Task,line_of_fire,high,
hse_abstracts_2015_2017_ruqaiyaship,Safety Devices Removed/Inoperable,bypassing_safety_controls,high,
hse_abstracts_2015_2017_ruqaiyaship,Catch Point/Puncture Action,line_of_fire,high,
hse_abstracts_2015_2017_ruqaiyaship,Chemical Action/Reaction Expos,Unmapped,n/a,No confident IOGP rule match for 'Chemical Action/Reaction Expos' in Environmental Factor
hse_abstracts_2015_2017_ruqaiyaship,Flammable Liquid/Solid Exposure,Unmapped,n/a,No confident IOGP rule match for 'Flammable Liquid/Solid Exposure' in Environmental Factor
hse_abstracts_2015_2017_ruqaiyaship,Flying Object Action,line_of_fire,high,
hse_abstracts_2015_2017_ruqaiyaship,Gas/Vapor/Mist/Fume/Smoke/Dust,confined_space,high,
hse_abstracts_2015_2017_ruqaiyaship,Illumination,Unmapped,n/a,No confident IOGP rule match for 'Illumination' in Environmental Factor
hse_abstracts_2015_2017_ruqaiyaship,Materials Handling Equip./Method,safe_mechanical_lifting,high,
hse_abstracts_2015_2017_ruqaiyaship,Other,Unmapped,n/a,No confident IOGP rule match for 'Other' in Environmental Factor
hse_abstracts_2015_2017_ruqaiyaship,Overhead Moving/Falling Object Action,line_of_fire,high,
hse_abstracts_2015_2017_ruqaiyaship,Overpressure/Underpressure,Unmapped,n/a,No confident IOGP rule match for 'Overpressure/Underpressure' in Environmental Factor
hse_abstracts_2015_2017_ruqaiyaship,Pinch Point Action,line_of_fire,high,
hse_abstracts_2015_2017_ruqaiyaship,Radiation Condition,Unmapped,n/a,No confident IOGP rule match for 'Radiation Condition' in Environmental Factor
hse_abstracts_2015_2017_ruqaiyaship,Shear Point Action,energy_isolation,high,
hse_abstracts_2015_2017_ruqaiyaship,Sound Level,Unmapped,n/a,No confident IOGP rule match for 'Sound Level' in Environmental Factor
hse_abstracts_2015_2017_ruqaiyaship,Temperature +/- Tolerance Lev.,Unmapped,n/a,No confident IOGP rule match for 'Temperature +/- Tolerance Lev.' in Environmental Factor
hse_abstracts_2015_2017_ruqaiyaship,"Weather, Earthquake, Etc.",Unmapped,n/a,"No confident IOGP rule match for 'Weather, Earthquake, Etc.' in Environmental Factor"
hse_abstracts_2015_2017_ruqaiyaship,Work-Surface/Facility-Layout Condition,line_of_fire,high,
phmsa_hazmat_incidents,Abrasion,line_of_fire,high,
phmsa_hazmat_incidents,Abrasion; Abrasion,Unmapped,n/a,No confident IOGP rule match for 'Abrasion; Abrasion' in Failure Cause Description
phmsa_hazmat_incidents,Abrasion; Defective Component or Device,Unmapped,n/a,No confident IOGP rule match for 'Abrasion; Defective Component or Device' in Failure Cause Description
phmsa_hazmat_incidents,"Abrasion; Fire, Temperature, or Heat",Unmapped,n/a,"No confident IOGP rule match for 'Abrasion; Fire, Temperature, or Heat' in Failure Cause Description"
phmsa_hazmat_incidents,"Abrasion; Impact with Sharp or Protruding Object (e.g., nails)",Unmapped,n/a,"No confident IOGP rule match for 'Abrasion; Impact with Sharp or Protruding Object (e.g., nails)' in Failure Cause Description"
phmsa_hazmat_incidents,"Abrasion; Impact with Sharp or Protruding Object (e.g., nails); Improper Preparation for Transportation",Unmapped,n/a,"No confident IOGP rule match for 'Abrasion; Impact with Sharp or Protruding Object (e.g., nails); Improper Preparation for Transportation' in Failure Cause Description"
phmsa_hazmat_incidents,"Abrasion; Improper Preparation for Transportation; Impact with Sharp or Protruding Object (e.g., nails); Improper Preparation for Transportation",Unmapped,n/a,"No confident IOGP rule match for 'Abrasion; Improper Preparation for Transportation; Impact with Sharp or Protruding Object (e.g., nails); Improper Preparation for Transportation' in Failure Cause Description"
phmsa_hazmat_incidents,"Abrasion; Loose Closure, Component, or Device",Unmapped,n/a,"No confident IOGP rule match for 'Abrasion; Loose Closure, Component, or Device' in Failure Cause Description"
phmsa_hazmat_incidents,Abrasion; Water Damage,Unmapped,n/a,No confident IOGP rule match for 'Abrasion; Water Damage' in Failure Cause Description
phmsa_hazmat_incidents,Broken Component or Device,bypassing_safety_controls,high,
phmsa_hazmat_incidents,Conveyer or Material Handling Equipment Mishap,line_of_fire,high,
phmsa_hazmat_incidents,Corrosion - Exterior,Unmapped,n/a,No confident IOGP rule match for 'Corrosion - Exterior' in Failure Cause Description
phmsa_hazmat_incidents,Corrosion - Exterior; Defective Component or Device,Unmapped,n/a,No confident IOGP rule match for 'Corrosion - Exterior; Defective Component or Device' in Failure Cause Description
phmsa_hazmat_incidents,Corrosion - Exterior; Dropped,Unmapped,n/a,No confident IOGP rule match for 'Corrosion - Exterior; Dropped' in Failure Cause Description
phmsa_hazmat_incidents,Corrosion - Exterior; Improper Preparation for Transportation,Unmapped,n/a,No confident IOGP rule match for 'Corrosion - Exterior; Improper Preparation for Transportation' in Failure Cause Description
phmsa_hazmat_incidents,"Corrosion - Exterior; Loose Closure, Component, or Device",Unmapped,n/a,"No confident IOGP rule match for 'Corrosion - Exterior; Loose Closure, Component, or Device' in Failure Cause Description"
phmsa_hazmat_incidents,"Corrosion - Exterior; Loose Closure, Component, or Device; Water Damage",Unmapped,n/a,"No confident IOGP rule match for 'Corrosion - Exterior; Loose Closure, Component, or Device; Water Damage' in Failure Cause Description"
phmsa_hazmat_incidents,Corrosion - Exterior; Water Damage,Unmapped,n/a,No confident IOGP rule match for 'Corrosion - Exterior; Water Damage' in Failure Cause Description
